semantics,summary_type,relevant_property,sharpness,category,model_global,model_proportion_global,signed_residual_global,abs_residual_global,empirical_proportion,model_incremental,model_proportion_incremental,signed_residual_incremental,abs_residual_incremental,global_minus_incremental_abs_residual
context_fixed,selection,first,sharp,size_colour,principled_salience_stop_regularized_2x2_glob_static,0.25392225458425516,0.20810552151652614,0.20810552151652614,0.04581673306772902,principled_salience_stop_regularized_2x2_inc_static,0.27739432699756267,0.23157759392983365,0.23157759392983365,-0.02347207241330751
context_updating,selection,both,sharp,size_only,principled_salience_stop_regularized_2x2_glob_rec,0.02504244134153299,0.02504244134153299,0.02504244134153299,0.0,principled_salience_stop_regularized_2x2_inc_rec,0.04894998789340868,0.04894998789340868,0.04894998789340868,-0.02390754655187569
context_updating,selection,both,sharp,size_colour,principled_salience_stop_regularized_2x2_glob_rec,0.23073292107839855,0.021985406167861765,0.021985406167861765,0.20874751491053678,principled_salience_stop_regularized_2x2_inc_rec,0.25470801928468545,0.04596050437414867,0.04596050437414867,-0.023975098206286904
context_fixed,selection,both,sharp,size_only,principled_salience_stop_regularized_2x2_glob_static,0.025022217690564664,0.025022217690564664,0.025022217690564664,0.0,principled_salience_stop_regularized_2x2_inc_static,0.04918209819564779,0.04918209819564779,0.04918209819564779,-0.024159880505083126
context_updating,selection,first,sharp,size_colour,principled_salience_stop_regularized_2x2_glob_rec,0.2540713195969835,0.20825458652925447,0.20825458652925447,0.04581673306772902,principled_salience_stop_regularized_2x2_inc_rec,0.27834944113267085,0.23253270806494183,0.23253270806494183,-0.02427812153568737
context_fixed,selection,both,sharp,size_colour,principled_salience_stop_regularized_2x2_glob_static,0.2297919181647824,0.021044403254245614,0.021044403254245614,0.20874751491053678,principled_salience_stop_regularized_2x2_inc_static,0.2547676298229855,0.04602011491244873,0.04602011491244873,-0.024975711658203115
context_fixed,order,second,blurred,colour_initial_multi,principled_salience_stop_regularized_2x2_glob_static,0.20666314828422366,-0.06141445312671101,0.06141445312671101,0.2680776014109347,principled_salience_stop_regularized_2x2_inc_static,0.3571764292051768,0.08909882779424211,0.08909882779424211,-0.027684374667531098
context_updating,order,second,blurred,colour_initial_multi,principled_salience_stop_regularized_2x2_glob_rec,0.20688142162168882,-0.06119617978924585,0.06119617978924585,0.2680776014109347,principled_salience_stop_regularized_2x2_inc_rec,0.35705456257868057,0.0889769611677459,0.0889769611677459,-0.02778078137850004
context_updating,order,second,sharp,colour_initial_multi,principled_salience_stop_regularized_2x2_glob_rec,0.184884279013089,-0.04924270511389511,0.04924270511389511,0.2341269841269841,principled_salience_stop_regularized_2x2_inc_rec,0.3136880186147883,0.07956103448780419,0.07956103448780419,-0.030318329373909075
context_fixed,order,second,sharp,colour_initial_multi,principled_salience_stop_regularized_2x2_glob_static,0.1848906224695324,-0.04923636165745171,0.04923636165745171,0.2341269841269841,principled_salience_stop_regularized_2x2_inc_static,0.31409243047955393,0.07996544635256983,0.07996544635256983,-0.03072908469511812
context_updating,length,first,sharp,three_adjectives,principled_salience_stop_regularized_2x2_glob_rec,0.38396091018755263,0.13694895799631762,0.13694895799631762,0.247011952191235,principled_salience_stop_regularized_2x2_inc_rec,0.4153745776219074,0.16836262543067237,0.16836262543067237,-0.03141366743435475
context_fixed,selection,first,sharp,redundant_form,principled_salience_stop_regularized_2x2_glob_static,0.6338065657000892,-0.051452398443337044,0.051452398443337044,0.6852589641434262,principled_salience_stop_regularized_2x2_inc_static,0.602244157408574,-0.08301480673485229,0.08301480673485229,-0.03156240829151524
context_fixed,length,first,sharp,three_adjectives,principled_salience_stop_regularized_2x2_glob_static,0.383527093790761,0.136515141599526,0.136515141599526,0.247011952191235,principled_salience_stop_regularized_2x2_inc_static,0.415543586030014,0.168531633838779,0.168531633838779,-0.032016492239253014
context_updating,selection,first,sharp,redundant_form,principled_salience_stop_regularized_2x2_glob_rec,0.6338210641067917,-0.05143790003663451,0.05143790003663451,0.6852589641434262,principled_salience_stop_regularized_2x2_inc_rec,0.6010521771538814,-0.08420678698954487,0.08420678698954487,-0.03276888695291036
context_fixed,order,first,blurred,single_adjective,principled_salience_stop_regularized_2x2_glob_static,0.1576070969938704,0.05832911865452023,0.05832911865452023,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_static,0.19192457228971666,0.09264659395036648,0.09264659395036648,-0.03431747529584625
context_fixed,overinformativeness,first,blurred,minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.1576070969938704,0.05832911865452023,0.05832911865452023,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_static,0.19192457228971666,0.09264659395036648,0.09264659395036648,-0.03431747529584625
context_fixed,length,first,blurred,one_adjective,principled_salience_stop_regularized_2x2_glob_static,0.1576070969938704,0.05832911865452023,0.05832911865452023,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_static,0.19192457228971666,0.09264659395036648,0.09264659395036648,-0.03431747529584625
context_fixed,overinformativeness,first,blurred,over_minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.8423929030061297,-0.05832911865452017,0.05832911865452017,0.9007220216606499,principled_salience_stop_regularized_2x2_inc_static,0.8080754277102834,-0.09264659395036645,0.09264659395036645,-0.03431747529584628
context_fixed,overinformativeness,both,sharp,over_minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.3801231535732437,0.0043776267342776065,0.0043776267342776065,0.3757455268389661,principled_salience_stop_regularized_2x2_inc_static,0.3361335232321815,-0.03961200360678463,0.03961200360678463,-0.03523437687250702
context_fixed,length,both,sharp,three_adjectives,principled_salience_stop_regularized_2x2_glob_static,0.3801231535732437,0.0043776267342776065,0.0043776267342776065,0.3757455268389661,principled_salience_stop_regularized_2x2_inc_static,0.3361335232321815,-0.03961200360678463,0.03961200360678463,-0.03523437687250702
context_updating,overinformativeness,first,blurred,over_minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.8426829829814177,-0.0580390386792321,0.0580390386792321,0.9007220216606499,principled_salience_stop_regularized_2x2_inc_rec,0.8073797607475289,-0.09334226091312092,0.09334226091312092,-0.03530322223388882
context_updating,overinformativeness,first,blurred,minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.1573170170185823,0.05803903867923213,0.05803903867923213,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_rec,0.19262023925247115,0.09334226091312098,0.09334226091312098,-0.03530322223388885
context_updating,length,first,blurred,one_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.1573170170185823,0.05803903867923213,0.05803903867923213,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_rec,0.19262023925247115,0.09334226091312098,0.09334226091312098,-0.03530322223388885
context_updating,order,first,blurred,single_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.1573170170185823,0.05803903867923213,0.05803903867923213,0.09927797833935018,principled_salience_stop_regularized_2x2_inc_rec,0.19262023925247115,0.09334226091312098,0.09334226091312098,-0.03530322223388885
context_updating,length,both,sharp,three_adjectives,principled_salience_stop_regularized_2x2_glob_rec,0.38031374591961,0.004568219080643865,0.004568219080643865,0.3757455268389661,principled_salience_stop_regularized_2x2_inc_rec,0.3356404150960697,-0.04010511174289644,0.04010511174289644,-0.03553689266225257
context_updating,overinformativeness,both,sharp,over_minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.38031374591961,0.004568219080643865,0.004568219080643865,0.3757455268389661,principled_salience_stop_regularized_2x2_inc_rec,0.3356404150960697,-0.04010511174289644,0.04010511174289644,-0.03553689266225257
context_fixed,overinformativeness,both,sharp,minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.4444165115245908,-0.09633895567222833,0.09633895567222833,0.5407554671968191,principled_salience_stop_regularized_2x2_inc_static,0.3938625064880918,-0.14689296070872732,0.14689296070872732,-0.050554005036498983
context_fixed,length,both,sharp,two_adjectives,principled_salience_stop_regularized_2x2_glob_static,0.4444165115245908,-0.09633895567222833,0.09633895567222833,0.5407554671968191,principled_salience_stop_regularized_2x2_inc_static,0.3938625064880918,-0.14689296070872732,0.14689296070872732,-0.050554005036498983
context_updating,length,both,sharp,two_adjectives,principled_salience_stop_regularized_2x2_glob_rec,0.44452392933125623,-0.09623153786556288,0.09623153786556288,0.5407554671968191,principled_salience_stop_regularized_2x2_inc_rec,0.39375114438176007,-0.14700432281505904,0.14700432281505904,-0.050772784949496164
context_updating,overinformativeness,both,sharp,minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.44452392933125623,-0.09623153786556288,0.09623153786556288,0.5407554671968191,principled_salience_stop_regularized_2x2_inc_rec,0.39375114438176007,-0.14700432281505904,0.14700432281505904,-0.050772784949496164
context_fixed,selection,first,blurred,size_colour,principled_salience_stop_regularized_2x2_glob_static,0.1936111715588837,0.14848481776827005,0.14848481776827005,0.04512635379061363,principled_salience_stop_regularized_2x2_inc_static,0.2492916892998266,0.20416533550921295,0.20416533550921295,-0.0556805177409429
context_updating,selection,first,blurred,size_colour,principled_salience_stop_regularized_2x2_glob_rec,0.19368449199024648,0.14855813819963284,0.14855813819963284,0.04512635379061363,principled_salience_stop_regularized_2x2_inc_rec,0.24944927887487406,0.20432292508426042,0.20432292508426042,-0.055764786884627576
context_fixed,order,both,blurred,size_initial_multi,principled_salience_stop_regularized_2x2_glob_static,0.46373084433689005,-0.029202017853922624,0.029202017853922624,0.49293286219081267,principled_salience_stop_regularized_2x2_inc_static,0.4060343354208512,-0.08689852676996146,0.08689852676996146,-0.057696508916038836
context_updating,order,both,blurred,size_initial_multi,principled_salience_stop_regularized_2x2_glob_rec,0.46432760905957643,-0.02860525313123624,0.02860525313123624,0.49293286219081267,principled_salience_stop_regularized_2x2_inc_rec,0.4058930733624326,-0.0870397888283801,0.0870397888283801,-0.05843453569714385
context_fixed,length,both,blurred,two_adjectives,principled_salience_stop_regularized_2x2_glob_static,0.4434039747268763,-0.03186104294096814,0.03186104294096814,0.47526501766784446,principled_salience_stop_regularized_2x2_inc_static,0.3848543350435081,-0.09041068262433638,0.09041068262433638,-0.05854963968336824
context_fixed,overinformativeness,both,blurred,minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.4434039747268763,-0.03186104294096814,0.03186104294096814,0.47526501766784446,principled_salience_stop_regularized_2x2_inc_static,0.3848543350435081,-0.09041068262433638,0.09041068262433638,-0.05854963968336824
context_updating,overinformativeness,both,blurred,minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.4432880702789323,-0.03197694738891216,0.03197694738891216,0.47526501766784446,principled_salience_stop_regularized_2x2_inc_rec,0.38427101099591704,-0.09099400667192742,0.09099400667192742,-0.05901705928301526
context_updating,length,both,blurred,two_adjectives,principled_salience_stop_regularized_2x2_glob_rec,0.4432880702789323,-0.03197694738891216,0.03197694738891216,0.47526501766784446,principled_salience_stop_regularized_2x2_inc_rec,0.38427101099591704,-0.09099400667192742,0.09099400667192742,-0.05901705928301526
context_fixed,selection,both,sharp,colour_only,principled_salience_stop_regularized_2x2_glob_static,0.1235711987705532,0.1235711987705532,0.1235711987705532,0.0,principled_salience_stop_regularized_2x2_inc_static,0.1887553819424908,0.1887553819424908,0.1887553819424908,-0.06518418317193761
context_updating,selection,both,sharp,colour_only,principled_salience_stop_regularized_2x2_glob_rec,0.12332946539123155,0.12332946539123155,0.12332946539123155,0.0,principled_salience_stop_regularized_2x2_inc_rec,0.18973868404132016,0.18973868404132016,0.18973868404132016,-0.06640921865008861
context_updating,length,both,blurred,three_adjectives,principled_salience_stop_regularized_2x2_glob_rec,0.36867758746608625,-0.030615698752994858,0.030615698752994858,0.3992932862190811,principled_salience_stop_regularized_2x2_inc_rec,0.29395795570175803,-0.10533533051732308,0.10533533051732308,-0.07471963176432822
context_updating,overinformativeness,both,blurred,over_minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.36867758746608625,-0.030615698752994858,0.030615698752994858,0.3992932862190811,principled_salience_stop_regularized_2x2_inc_rec,0.29395795570175803,-0.10533533051732308,0.10533533051732308,-0.07471963176432822
context_fixed,length,both,blurred,three_adjectives,principled_salience_stop_regularized_2x2_glob_static,0.3683240534320234,-0.03096923278705771,0.03096923278705771,0.3992932862190811,principled_salience_stop_regularized_2x2_inc_static,0.29307869012671306,-0.10621459609236805,0.10621459609236805,-0.07524536330531034
context_fixed,overinformativeness,both,blurred,over_minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.3683240534320234,-0.03096923278705771,0.03096923278705771,0.3992932862190811,principled_salience_stop_regularized_2x2_inc_static,0.29307869012671306,-0.10621459609236805,0.10621459609236805,-0.07524536330531034
context_fixed,selection,first,blurred,redundant_form,principled_salience_stop_regularized_2x2_glob_static,0.6842195227316833,-0.20928228232246848,0.20928228232246848,0.8935018050541518,principled_salience_stop_regularized_2x2_inc_static,0.5971773025026648,-0.296324502551487,0.296324502551487,-0.08704222022901853
context_updating,selection,first,blurred,redundant_form,principled_salience_stop_regularized_2x2_glob_rec,0.6844604768032394,-0.20904132825091237,0.20904132825091237,0.8935018050541518,principled_salience_stop_regularized_2x2_inc_rec,0.596497053133809,-0.2970047519203428,0.2970047519203428,-0.08796342366943044
context_fixed,overinformativeness,both,sharp,under_minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.1754603349021655,0.09196132893795077,0.09196132893795077,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_static,0.2700039702797266,0.1865049643155119,0.1865049643155119,-0.09454363537756112
context_fixed,length,both,sharp,one_adjective,principled_salience_stop_regularized_2x2_glob_static,0.1754603349021655,0.09196132893795077,0.09196132893795077,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_static,0.2700039702797266,0.1865049643155119,0.1865049643155119,-0.09454363537756112
context_fixed,order,both,sharp,single_adjective,principled_salience_stop_regularized_2x2_glob_static,0.1754603349021655,0.09196132893795077,0.09196132893795077,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_static,0.2700039702797266,0.1865049643155119,0.1865049643155119,-0.09454363537756112
context_updating,order,both,sharp,single_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.17516232474913387,0.09166331878491914,0.09166331878491914,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_rec,0.27060844052217026,0.18710943455795553,0.18710943455795553,-0.0954461157730364
context_updating,overinformativeness,both,sharp,under_minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.17516232474913387,0.09166331878491914,0.09166331878491914,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_rec,0.27060844052217026,0.18710943455795553,0.18710943455795553,-0.0954461157730364
context_updating,length,both,sharp,one_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.17516232474913387,0.09166331878491914,0.09166331878491914,0.08349900596421474,principled_salience_stop_regularized_2x2_inc_rec,0.27060844052217026,0.18710943455795553,0.18710943455795553,-0.0954461157730364
context_fixed,selection,both,blurred,colour_only,principled_salience_stop_regularized_2x2_glob_static,0.1378176131857243,0.1289836909242402,0.1289836909242402,0.008833922261484103,principled_salience_stop_regularized_2x2_inc_static,0.24380599701152905,0.23497207475004495,0.23497207475004495,-0.10598838382580475
context_updating,selection,both,blurred,colour_only,principled_salience_stop_regularized_2x2_glob_rec,0.13742909504166687,0.12859517278018276,0.12859517278018276,0.008833922261484103,principled_salience_stop_regularized_2x2_inc_rec,0.24356404450021524,0.23473012223873113,0.23473012223873113,-0.10613494945854837
context_updating,selection,both,sharp,redundant_form,principled_salience_stop_regularized_2x2_glob_rec,0.6208951721888369,-0.17035731290062628,0.17035731290062628,0.7912524850894632,principled_salience_stop_regularized_2x2_inc_rec,0.5066033087805858,-0.2846491763088774,0.2846491763088774,-0.11429186340825115
context_fixed,selection,both,sharp,redundant_form,principled_salience_stop_regularized_2x2_glob_static,0.6216146653740997,-0.1696378197153635,0.1696378197153635,0.7912524850894632,principled_salience_stop_regularized_2x2_inc_static,0.5072948900388757,-0.2839575950505875,0.2839575950505875,-0.11431977533522397
context_updating,selection,both,blurred,redundant_form,principled_salience_stop_regularized_2x2_glob_rec,0.6454661735287033,-0.2679613883087525,0.2679613883087525,0.9134275618374558,principled_salience_stop_regularized_2x2_inc_rec,0.5120611471203446,-0.4013664147171112,0.4013664147171112,-0.13340502640835872
context_updating,overinformativeness,both,blurred,under_minimal_length,principled_salience_stop_regularized_2x2_glob_rec,0.18803434225498142,0.06259264614190715,0.06259264614190715,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_rec,0.3217710333023249,0.19632933718925066,0.19632933718925066,-0.1337366910473435
context_updating,order,both,blurred,single_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.18803434225498142,0.06259264614190715,0.06259264614190715,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_rec,0.3217710333023249,0.19632933718925066,0.19632933718925066,-0.1337366910473435
context_updating,length,both,blurred,one_adjective,principled_salience_stop_regularized_2x2_glob_rec,0.18803434225498142,0.06259264614190715,0.06259264614190715,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_rec,0.3217710333023249,0.19632933718925066,0.19632933718925066,-0.1337366910473435
context_fixed,overinformativeness,both,blurred,under_minimal_length,principled_salience_stop_regularized_2x2_glob_static,0.18827197184110034,0.06283027572802607,0.06283027572802607,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_static,0.32206697482977903,0.19662527871670477,0.19662527871670477,-0.1337950029886787
context_fixed,length,both,blurred,one_adjective,principled_salience_stop_regularized_2x2_glob_static,0.18827197184110034,0.06283027572802607,0.06283027572802607,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_static,0.32206697482977903,0.19662527871670477,0.19662527871670477,-0.1337950029886787
context_fixed,order,both,blurred,single_adjective,principled_salience_stop_regularized_2x2_glob_static,0.18827197184110034,0.06283027572802607,0.06283027572802607,0.12544169611307426,principled_salience_stop_regularized_2x2_inc_static,0.32206697482977903,0.19662527871670477,0.19662527871670477,-0.1337950029886787
context_fixed,selection,both,blurred,redundant_form,principled_salience_stop_regularized_2x2_glob_static,0.6452208451965074,-0.2682067166409484,0.2682067166409484,0.9134275618374558,principled_salience_stop_regularized_2x2_inc_static,0.5110274971750216,-0.40240006466243416,0.40240006466243416,-0.13419334802148575
context_updating,order,first,sharp,size_initial_multi,principled_salience_stop_regularized_2x2_glob_rec,0.599128069137384,0.09514400539236412,0.09514400539236412,0.5039840637450199,principled_salience_stop_regularized_2x2_inc_rec,0.7798401576352807,0.2758560938902608,0.2758560938902608,-0.18071208849789666
context_fixed,order,first,sharp,size_initial_multi,principled_salience_stop_regularized_2x2_glob_static,0.5989269626563513,0.09494289891133134,0.09494289891133134,0.5039840637450199,principled_salience_stop_regularized_2x2_inc_static,0.7804819194048758,0.27649785565985585,0.27649785565985585,-0.1815549567485245
