model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,dimension_color,both,blurred,Initial adjective,D,0.4916512059369202,0.4819110621521336,0.437847866419295,0.5250463821892394,539,16000
Global,dimension_color,both,blurred,Initial adjective,C,0.3469387755102041,0.3017057050092764,0.261595547309833,0.3413729128014842,539,16000
Global,dimension_color,both,blurred,Initial adjective,F,0.1614100185528757,0.2163832328385899,0.1818181818181818,0.2523191094619666,539,16000
Global,dimension_color,both,sharp,Exact response,D,0.0,0.0047702205882352,0.0,0.0126050420168067,476,16000
Global,dimension_color,both,sharp,Exact response,DC,0.1974789915966386,0.0447320115546218,0.0273109243697479,0.065126050420168,476,16000
Global,dimension_color,both,sharp,Exact response,DCF,0.3046218487394957,0.1802435661764705,0.1449579831932773,0.2163865546218487,476,16000
Global,dimension_color,both,sharp,Exact response,DF,0.111344537815126,0.2175852153361345,0.1785714285714285,0.2563025210084033,476,16000
Global,dimension_color,both,sharp,Exact response,DFC,0.0315126050420168,0.082922662815126,0.0588235294117647,0.1092436974789916,476,16000
Global,dimension_color,both,sharp,Exact response,C,0.0,0.0375857405462184,0.0210084033613445,0.0567226890756302,476,16000
Global,dimension_color,both,sharp,Exact response,CD,0.0084033613445378,0.0008195903361344,0.0,0.0042016806722689,476,16000
Global,dimension_color,both,sharp,Exact response,CDF,0.0294117647058823,0.012297268907563,0.0042016806722689,0.0231092436974789,476,16000
Global,dimension_color,both,sharp,Exact response,CF,0.203781512605042,0.1970347951680672,0.1596638655462184,0.2331932773109243,476,16000
Global,dimension_color,both,sharp,Exact response,CFD,0.0042016806722689,0.0048715861344537,0.0,0.0126050420168067,476,16000
Global,dimension_color,both,sharp,Exact response,F,0.0840336134453781,0.1336021533613445,0.1029411764705882,0.1638655462184874,476,16000
Global,dimension_color,both,sharp,Exact response,FD,0.0,0.0018274684873949,0.0,0.0063025210084033,476,16000
Global,dimension_color,both,sharp,Exact response,FDC,0.0,0.0074600840336134,0.0,0.0168067226890756,476,16000
Global,dimension_color,both,sharp,Exact response,FC,0.0231092436974789,0.0719272584033613,0.0504201680672268,0.0966386554621848,476,16000
Global,dimension_color,both,sharp,Exact response,FCD,0.0021008403361344,0.0023203781512605,0.0,0.0084033613445378,476,16000
Global,dimension_color,both,sharp,Response length,1,0.0840336134453781,0.1759581144957983,0.1428571428571428,0.2121848739495798,476,16000
Global,dimension_color,both,sharp,Response length,2,0.5441176470588235,0.5339263392857142,0.4873949579831932,0.5798319327731093,476,16000
Global,dimension_color,both,sharp,Response length,3,0.3718487394957983,0.2901155462184873,0.2478991596638655,0.3319327731092437,476,16000
Global,dimension_color,both,sharp,Initial adjective,D,0.6449579831932774,0.5302536764705882,0.4831932773109244,0.5777310924369747,476,16000
Global,dimension_color,both,sharp,Initial adjective,C,0.245798319327731,0.2526089810924369,0.2142857142857142,0.2920168067226891,476,16000
Global,dimension_color,both,sharp,Initial adjective,F,0.1092436974789916,0.2171373424369748,0.180672268907563,0.2563025210084033,476,16000
Global,dimension_color,first,blurred,Exact response,D,0.0588235294117647,0.0225587049335863,0.0113851992409867,0.0360531309297912,527,16000
Global,dimension_color,first,blurred,Exact response,DC,0.0436432637571157,0.0251876185958254,0.0132827324478178,0.0398481973434535,527,16000
Global,dimension_color,first,blurred,Exact response,DCF,0.3055028462998102,0.1585119781783681,0.127134724857685,0.191650853889943,527,16000
Global,dimension_color,first,blurred,Exact response,DF,0.3510436432637571,0.4080391366223908,0.3605313092979127,0.4554079696394686,527,16000
Global,dimension_color,first,blurred,Exact response,DFC,0.0341555977229601,0.0754919354838709,0.0531309297912713,0.0986717267552182,527,16000
Global,dimension_color,first,blurred,Exact response,C,0.0056925996204933,0.0126648481973434,0.0037950664136622,0.0227703984819734,527,16000
Global,dimension_color,first,blurred,Exact response,CD,0.0018975332068311,0.0004638282732447,0.0,0.0018975332068311,527,16000
Global,dimension_color,first,blurred,Exact response,CDF,0.0398481973434535,0.0082431214421252,0.0018975332068311,0.01707779886148,527,16000
Global,dimension_color,first,blurred,Exact response,CF,0.0891840607210626,0.1132333965844402,0.0872865275142315,0.1404174573055028,527,16000
Global,dimension_color,first,blurred,Exact response,CFD,0.0,0.003375,0.0,0.0094876660341555,527,16000
Global,dimension_color,first,blurred,Exact response,F,0.0379506641366223,0.1202797675521821,0.0929791271347248,0.1499051233396584,527,16000
Global,dimension_color,first,blurred,Exact response,FD,0.0075901328273244,0.0024628795066413,0.0,0.0075901328273244,527,16000
Global,dimension_color,first,blurred,Exact response,FDC,0.0037950664136622,0.0055888282732447,0.0,0.0132827324478178,527,16000
Global,dimension_color,first,blurred,Exact response,FC,0.01707779886148,0.0422062381404174,0.0265654648956356,0.0607210626185958,527,16000
Global,dimension_color,first,blurred,Exact response,FCD,0.0037950664136622,0.0016927182163187,0.0,0.0056925996204933,527,16000
