semantics,speaker,nobj,sd_spread,color_semvalue,k,wf,n_scenes,mean_big_blue,mean_blue_big,mean_advantage,mcse_advantage
recursive,global_speaker,14,15.0,0.96,0.9,0.1,1000,0.08439074431657038,0.06683305638268167,0.017557687933888722,0.0012348617901857034
recursive,global_speaker,14,15.0,0.96,0.9,0.2,1000,0.07965249747699986,0.06745305426922317,0.01219944320777667,0.0009164090067509984
recursive,global_speaker,14,15.0,0.96,0.9,0.3,1000,0.07629917476830411,0.06842963056378722,0.007869544204516894,0.0006397173702406011
recursive,global_speaker,14,15.0,0.96,0.9,0.5,1000,0.0734729908561353,0.0697699530838664,0.003703037772268893,0.00033171079344453895
recursive,global_speaker,14,15.0,0.96,0.9,0.8,1000,0.07234077971435686,0.07058646483841069,0.0017543148759461644,0.00017172696957280258
recursive,global_speaker,14,15.0,0.98,0.9,0.1,1000,0.08444860317426571,0.06683255103658407,0.017616052137681634,0.0012418491013301827
recursive,global_speaker,14,15.0,0.98,0.9,0.2,1000,0.07970776255836606,0.06744669163445384,0.012261070923912215,0.00092173139551659
recursive,global_speaker,14,15.0,0.98,0.9,0.3,1000,0.07633041089354711,0.06842390716883426,0.007906503724712851,0.0006428539370383503
recursive,global_speaker,14,15.0,0.98,0.9,0.5,1000,0.07348382843428675,0.06976593658469131,0.0037178918495954444,0.00033290767821103824
recursive,global_speaker,14,15.0,0.98,0.9,0.8,1000,0.07234457246481017,0.07058426771117697,0.0017603047536331865,0.00017218637696725785
recursive,incremental_speaker,14,15.0,0.9,0.1,0.1,1000,0.11712222900379905,0.04761167980465091,0.06951054919914813,0.0019345041700367489
recursive,incremental_speaker,14,15.0,0.9,0.1,0.2,1000,0.08984152920109537,0.05582892674602288,0.034012602455072496,0.0006306349801469835
recursive,incremental_speaker,14,15.0,0.9,0.1,0.3,1000,0.08140810937176081,0.062045608346125665,0.01936250102563514,0.0004628635494965238
recursive,incremental_speaker,14,15.0,0.9,0.1,0.5,1000,0.07275960740104892,0.07022523270457912,0.0025343746964698053,0.0003969183372776139
recursive,incremental_speaker,14,15.0,0.9,0.1,0.8,1000,0.06694983176885475,0.07631243603731888,-0.00936260426846414,0.00036377622686423905
recursive,incremental_speaker,14,15.0,0.92,0.1,0.1,1000,0.11792917495023142,0.04798971517071922,0.06993945977951219,0.0019898642938489634
recursive,incremental_speaker,14,15.0,0.92,0.1,0.2,1000,0.0892573111327221,0.05637579846032729,0.03288151267239482,0.0006435881429037139
recursive,incremental_speaker,14,15.0,0.92,0.1,0.3,1000,0.08067407929588896,0.06272635329743374,0.017947725998455216,0.00047853154882114985
recursive,incremental_speaker,14,15.0,0.92,0.1,0.5,1000,0.07201471568239609,0.0710188915518477,0.0009958241305483887,0.00041888711059149717
recursive,incremental_speaker,14,15.0,0.92,0.1,0.8,1000,0.06622576752015878,0.07716122794343085,-0.010935460423272059,0.00038918007116458826
recursive,incremental_speaker,14,15.0,0.94,0.1,0.1,1000,0.11709744711430316,0.04868499286306824,0.0684124542512349,0.0020067694029823986
recursive,incremental_speaker,14,15.0,0.94,0.1,0.2,1000,0.08840679907180311,0.05710996890376269,0.031296830168040427,0.0006647459385214482
recursive,incremental_speaker,14,15.0,0.94,0.1,0.3,1000,0.07985658936898765,0.0635028948151203,0.016353694553867367,0.0005011137622431092
recursive,incremental_speaker,14,15.0,0.94,0.1,0.5,1000,0.07124933056771346,0.07185699995107912,-0.0006076693833656617,0.0004442599680111519
recursive,incremental_speaker,14,15.0,0.94,0.1,0.8,1000,0.06549511326685367,0.07804271336005872,-0.012547600093205038,0.0004167661253524805
recursive,incremental_speaker,14,15.0,0.96,0.1,0.1,1000,0.11628077559569394,0.04934940568420634,0.0669313699114876,0.002019969228011478
recursive,incremental_speaker,14,15.0,0.96,0.1,0.2,1000,0.08758165624164158,0.05783129691580729,0.029750359325834298,0.0006852686135506437
recursive,incremental_speaker,14,15.0,0.96,0.1,0.3,1000,0.07904876173833165,0.06428647477663953,0.014762286961692121,0.0005249623353971957
recursive,incremental_speaker,14,15.0,0.96,0.1,0.5,1000,0.0704840156014671,0.07271952512920789,-0.0022355095277407917,0.0004717227175586556
recursive,incremental_speaker,14,15.0,0.96,0.1,0.8,1000,0.06476201674615072,0.07895699797129242,-0.0141949812251417,0.0004465561924810836
recursive,incremental_speaker,14,15.0,0.98,0.1,0.1,1000,0.11532149430724598,0.0500681522909892,0.06525334201625677,0.0020317941944620406
recursive,incremental_speaker,14,15.0,0.98,0.1,0.2,1000,0.08674797417079554,0.05857156458388241,0.02817640958691312,0.0007067096004217328
recursive,incremental_speaker,14,15.0,0.98,0.1,0.3,1000,0.07823952785218208,0.06509138642416903,0.013148141428013047,0.0005504478685050147
recursive,incremental_speaker,14,15.0,0.98,0.1,0.5,1000,0.06971643325901603,0.07361404915592117,-0.003897615896905127,0.0005015880150832737
recursive,incremental_speaker,14,15.0,0.98,0.1,0.8,1000,0.06402629102704326,0.07990991002219706,-0.0158836189951538,0.0004789538377056902
recursive,incremental_speaker,14,15.0,0.9,0.3,0.1,1000,0.10321827423371277,0.05494760040952649,0.04827067382418629,0.0015052603437390338
recursive,incremental_speaker,14,15.0,0.9,0.3,0.2,1000,0.08461281750001028,0.06039682700053106,0.02421599049947921,0.0005895233652199771
recursive,incremental_speaker,14,15.0,0.9,0.3,0.3,1000,0.07827976920271357,0.06503708227313947,0.01324268692957412,0.00044116643966597593
recursive,incremental_speaker,14,15.0,0.9,0.3,0.5,1000,0.07144892754772524,0.07157052981084738,-0.00012160226312215211,0.00038680899159389704
recursive,incremental_speaker,14,15.0,0.9,0.3,0.8,1000,0.06651004431574484,0.07677720346436366,-0.010267159148618836,0.00036128775955862093
recursive,incremental_speaker,14,15.0,0.92,0.3,0.1,1000,0.10346362631036309,0.05535623833592386,0.04810738797443923,0.001541658728090648
recursive,incremental_speaker,14,15.0,0.92,0.3,0.2,1000,0.08406654022208294,0.0609422641040664,0.023124276118016564,0.0006052349058313817
recursive,incremental_speaker,14,15.0,0.92,0.3,0.3,1000,0.07757667546393165,0.0657164626632297,0.011860212800701975,0.0004582648569786381
recursive,incremental_speaker,14,15.0,0.92,0.3,0.5,1000,0.07071591351410543,0.07236312777993383,-0.001647214265828387,0.0004091243192629638
recursive,incremental_speaker,14,15.0,0.92,0.3,0.8,1000,0.06578967308729082,0.07762508673284284,-0.011835413645551998,0.00038660433288600893
recursive,incremental_speaker,14,15.0,0.94,0.3,0.1,1000,0.10286860205277217,0.05602621323349216,0.04684238881928,0.0015690656996479768
recursive,incremental_speaker,14,15.0,0.94,0.3,0.2,1000,0.08329700766810598,0.06166242130069685,0.021634586367409114,0.0006285950637277601
recursive,incremental_speaker,14,15.0,0.94,0.3,0.3,1000,0.07679280994273159,0.0664930435423849,0.010299766400346699,0.000482173715085392
recursive,incremental_speaker,14,15.0,0.94,0.3,0.5,1000,0.06995953758230723,0.0732048429395999,-0.0032453053572926494,0.0004351493542969037
recursive,incremental_speaker,14,15.0,0.94,0.3,0.8,1000,0.06506062617941481,0.07850884063190479,-0.01344821445248998,0.000414380488907377
recursive,incremental_speaker,14,15.0,0.96,0.3,0.1,1000,0.1022551065159268,0.05669599469682032,0.045559111819106476,0.0015933101908914029
recursive,incremental_speaker,14,15.0,0.96,0.3,0.2,1000,0.08254721785098286,0.062377686611445486,0.020169531239537377,0.0006520877265023957
recursive,incremental_speaker,14,15.0,0.96,0.3,0.3,1000,0.07601602396151418,0.06728057326510478,0.008735450696409412,0.0005075448233542627
recursive,incremental_speaker,14,15.0,0.96,0.3,0.5,1000,0.06920266105751705,0.07407248773982517,-0.004869826682308096,0.00046328199734879357
recursive,incremental_speaker,14,15.0,0.96,0.3,0.8,1000,0.06432904319118972,0.07942597018453844,-0.015096926993348731,0.00044436295112088063
recursive,incremental_speaker,14,15.0,0.98,0.3,0.1,1000,0.10134142414151602,0.05747062222736797,0.043870801914148064,0.0016129543034808732
recursive,incremental_speaker,14,15.0,0.98,0.3,0.2,1000,0.08174403210004169,0.0631436831509046,0.018600348949137094,0.000676427244567068
recursive,incremental_speaker,14,15.0,0.98,0.3,0.3,1000,0.07522320094028824,0.06810511833429177,0.007118082605996464,0.000534858095128551
recursive,incremental_speaker,14,15.0,0.98,0.3,0.5,1000,0.06844056484854882,0.0749767835521755,-0.006536218703626687,0.0004939334724479501
recursive,incremental_speaker,14,15.0,0.98,0.3,0.8,1000,0.06359440551485908,0.08038275089480201,-0.016788345379942938,0.00047698492894038226
recursive,incremental_speaker,14,15.0,0.9,0.5,0.1,1000,0.09122313900519936,0.0616292437697346,0.02959389523546475,0.0012054102231770793
recursive,incremental_speaker,14,15.0,0.9,0.5,0.2,1000,0.0792109500615553,0.0653020357114799,0.013908914350075395,0.0005696191819300914
recursive,incremental_speaker,14,15.0,0.9,0.5,0.3,1000,0.07474263234467964,0.06848933703430743,0.0062532953103721905,0.0004254496661323544
recursive,incremental_speaker,14,15.0,0.9,0.5,0.5,1000,0.06974353594775208,0.07332958774344664,-0.003586051795694558,0.000375631828772501
recursive,incremental_speaker,14,15.0,0.9,0.5,0.8,1000,0.06580342099131202,0.07752583789507272,-0.011722416903760698,0.00035757339431933063
recursive,incremental_speaker,14,15.0,0.92,0.5,0.1,1000,0.09108437387233735,0.06210997164764057,0.028974402224696785,0.0012400881085097887
recursive,incremental_speaker,14,15.0,0.92,0.5,0.2,1000,0.07868744626219801,0.06587788240889277,0.012809563853305245,0.0005940065486777354
recursive,incremental_speaker,14,15.0,0.92,0.5,0.3,1000,0.07406881888022732,0.06917902504798326,0.004889793832244066,0.0004467036328947081
recursive,incremental_speaker,14,15.0,0.92,0.5,0.5,1000,0.06902405169690949,0.07412501437918964,-0.005100962682280143,0.0003991935391968824
recursive,incremental_speaker,14,15.0,0.92,0.5,0.8,1000,0.06508810934530757,0.07837446793383832,-0.01328635858853074,0.000383168041387557
recursive,incremental_speaker,14,15.0,0.94,0.5,0.1,1000,0.09062870412901476,0.06277753679631441,0.02785116733270035,0.0012799965291376376
recursive,incremental_speaker,14,15.0,0.94,0.5,0.2,1000,0.07801495017587083,0.06658058622966595,0.01143436394620488,0.0006216855373926167
recursive,incremental_speaker,14,15.0,0.94,0.5,0.3,1000,0.07333258221115604,0.06994902832738852,0.003383553883767539,0.0004726267206634787
recursive,incremental_speaker,14,15.0,0.94,0.5,0.5,1000,0.06828395112425185,0.07496712528256019,-0.00668317415830834,0.0004260468216269567
recursive,incremental_speaker,14,15.0,0.94,0.5,0.8,1000,0.06436413584291899,0.07925938676347156,-0.014895250920552591,0.00041119595781071995
recursive,incremental_speaker,14,15.0,0.96,0.5,0.1,1000,0.09007352664924702,0.06350276424656424,0.026570762402682767,0.0013160885123223397
recursive,incremental_speaker,14,15.0,0.96,0.5,0.2,1000,0.07735805412966802,0.06729937492533641,0.010058679204331605,0.0006522612112740626
recursive,incremental_speaker,14,15.0,0.96,0.5,0.3,1000,0.0726010309014252,0.0707377947521502,0.0018632361492749955,0.0005008654898540015
recursive,incremental_speaker,14,15.0,0.96,0.5,0.5,1000,0.06754212769866112,0.07583796953963581,-0.008295841840974691,0.00045513351420544497
recursive,incremental_speaker,14,15.0,0.96,0.5,0.8,1000,0.06363713051203385,0.08017891906311429,-0.01654178855108044,0.00044146256295307044
recursive,incremental_speaker,14,15.0,0.98,0.5,0.1,1000,0.08917808093386048,0.06433905601694066,0.024839024916919833,0.001340795759036835
recursive,incremental_speaker,14,15.0,0.98,0.5,0.2,1000,0.07659105394996325,0.06810075358685802,0.008490300363105234,0.0006806267786131123
recursive,incremental_speaker,14,15.0,0.98,0.5,0.3,1000,0.07183074630502907,0.0715857386238905,0.0002450076811385435,0.0005306693002103176
recursive,incremental_speaker,14,15.0,0.98,0.5,0.5,1000,0.06678908882999365,0.07675394882824248,-0.009964859998248811,0.000486865736438682
recursive,incremental_speaker,14,15.0,0.98,0.5,0.8,1000,0.06290538393969006,0.08114096963003908,-0.01823558569034902,0.00047444228922455825
recursive,incremental_speaker,14,15.0,0.9,0.7,0.1,1000,0.08172430968340064,0.06729443788337054,0.014429871800030086,0.0009951797842521156
recursive,incremental_speaker,14,15.0,0.9,0.7,0.2,1000,0.07435611616113101,0.07000066204150494,0.004355454119626075,0.0005887134648003418
recursive,incremental_speaker,14,15.0,0.9,0.7,0.3,1000,0.07113759096013565,0.07214573102334919,-0.0010081400632135438,0.00043146709999213246
recursive,incremental_speaker,14,15.0,0.9,0.7,0.5,1000,0.06769063831151079,0.0754693571967051,-0.007778718885194334,0.0003681883334888024
recursive,incremental_speaker,14,15.0,0.9,0.7,0.8,1000,0.06478922977668188,0.07860228912856157,-0.013813059351879677,0.0003535064149898932
recursive,incremental_speaker,14,15.0,0.92,0.7,0.1,1000,0.08135177230915468,0.06788176644763538,0.013470005861519311,0.001032661939036761
recursive,incremental_speaker,14,15.0,0.92,0.7,0.2,1000,0.07384803056299734,0.07063039040124895,0.0032176401617483915,0.0006233862393303134
recursive,incremental_speaker,14,15.0,0.92,0.7,0.3,1000,0.0704989010282636,0.0728555709226067,-0.0023566698943430927,0.0004598378596372655
recursive,incremental_speaker,14,15.0,0.92,0.7,0.5,1000,0.06698793963389564,0.07627050006115293,-0.009282560427257289,0.0003941121939380307
recursive,incremental_speaker,14,15.0,0.92,0.7,0.8,1000,0.06408088378448014,0.07945317191440529,-0.015372288129925154,0.00037987915995409946
recursive,incremental_speaker,14,15.0,0.94,0.7,0.1,1000,0.08092052346161235,0.06855528572262448,0.012365237738987886,0.0010730518823324033
recursive,incremental_speaker,14,15.0,0.94,0.7,0.2,1000,0.07327130864107957,0.07131132751409311,0.0019599811269864586,0.0006547594277270556
recursive,incremental_speaker,14,15.0,0.94,0.7,0.3,1000,0.0698244249248111,0.07360827000448268,-0.003783845079671594,0.00048778941373266377
recursive,incremental_speaker,14,15.0,0.94,0.7,0.5,1000,0.06627368198515816,0.07710586342583921,-0.01083218144068105,0.0004217305481229096
recursive,incremental_speaker,14,15.0,0.94,0.7,0.8,1000,0.06336726964225113,0.08033588143706788,-0.01696861179481675,0.0004081323077916856
recursive,incremental_speaker,14,15.0,0.96,0.7,0.1,1000,0.08035970651146818,0.06931768888846673,0.011042017623001448,0.0011117716930058193
recursive,incremental_speaker,14,15.0,0.96,0.7,0.2,1000,0.07269674483380416,0.0720454169885077,0.0006513278452964694,0.0006925274440441318
recursive,incremental_speaker,14,15.0,0.96,0.7,0.3,1000,0.06915446465135089,0.07439332755692067,-0.005238862905569788,0.0005201046475670765
recursive,incremental_speaker,14,15.0,0.96,0.7,0.5,1000,0.06555636540252888,0.07797396059261498,-0.012417595190086103,0.0004519499689649464
recursive,incremental_speaker,14,15.0,0.96,0.7,0.8,1000,0.0626496823713446,0.08125509398796173,-0.018605411616617117,0.00043870680417197356
recursive,incremental_speaker,14,15.0,0.98,0.7,0.1,1000,0.07952026209172067,0.07019788579258825,0.009322376299132412,0.001139893988613991
recursive,incremental_speaker,14,15.0,0.98,0.7,0.2,1000,0.0719671096157301,0.07288375435607643,-0.000916644740346321,0.0007237285011459879
recursive,incremental_speaker,14,15.0,0.98,0.7,0.3,1000,0.06841386982351105,0.07526353117606117,-0.006849661352550127,0.0005520740361276038
recursive,incremental_speaker,14,15.0,0.98,0.7,0.5,1000,0.06481759986434865,0.07890021450720947,-0.014082614642860815,0.00048476070519224806
recursive,incremental_speaker,14,15.0,0.98,0.7,0.8,1000,0.061923768850259193,0.08222223183204772,-0.02029846298178851,0.00047209094357502035
recursive,incremental_speaker,14,15.0,0.9,0.9,0.1,1000,0.07374379349048585,0.0723165081285086,0.0014272853619772532,0.000798268922139405
recursive,incremental_speaker,14,15.0,0.9,0.9,0.2,1000,0.06998640053475219,0.07428473937448264,-0.004298338839730439,0.0006050104989621294
recursive,incremental_speaker,14,15.0,0.9,0.9,0.3,1000,0.06779700170636309,0.07570618421941003,-0.007909182513046944,0.0004708313498050952
recursive,incremental_speaker,14,15.0,0.9,0.9,0.5,1000,0.06542436106519095,0.07786755423802015,-0.01244319317282919,0.000375309373002851
recursive,incremental_speaker,14,15.0,0.9,0.9,0.8,1000,0.06345679184251944,0.08001434800605846,-0.016557556163539013,0.00035259393632202307
recursive,incremental_speaker,14,15.0,0.92,0.9,0.1,1000,0.0733239282214375,0.07295951772521789,0.00036441049621959863,0.0008414598046674501
recursive,incremental_speaker,14,15.0,0.92,0.9,0.2,1000,0.06948193665774827,0.07495875784914767,-0.0054768211913993935,0.0006441672487616381
recursive,incremental_speaker,14,15.0,0.92,0.9,0.3,1000,0.06720114518114757,0.07642983434808935,-0.009228689166941789,0.0005049036971481867
recursive,incremental_speaker,14,15.0,0.92,0.9,0.5,1000,0.0647472131115722,0.0786674076389261,-0.013920194527353916,0.0004038427120881264
recursive,incremental_speaker,14,15.0,0.92,0.9,0.8,1000,0.06275981275257378,0.0808638185670479,-0.01810400581447412,0.00037996055584666014
recursive,incremental_speaker,14,15.0,0.94,0.9,0.1,1000,0.0729012029609942,0.07361551161771439,-0.0007143086567201833,0.000880969724608785
recursive,incremental_speaker,14,15.0,0.94,0.9,0.2,1000,0.06898339774595964,0.07560181414569207,-0.006618416399732432,0.0006759085083712001
recursive,incremental_speaker,14,15.0,0.94,0.9,0.3,1000,0.06659670863789693,0.07714610097335423,-0.010549392335457293,0.0005328001797111591
recursive,incremental_speaker,14,15.0,0.94,0.9,0.5,1000,0.06407100832692458,0.07947999607386341,-0.015408987746938847,0.00043127095224674276
recursive,incremental_speaker,14,15.0,0.94,0.9,0.8,1000,0.06206480804391398,0.08173473632637651,-0.019669928282462515,0.00040802078821085253
recursive,incremental_speaker,14,15.0,0.96,0.9,0.1,1000,0.07239098559370521,0.07436305911403929,-0.0019720735203340935,0.0009218483211854301
recursive,incremental_speaker,14,15.0,0.96,0.9,0.2,1000,0.06845945450527435,0.07633688860883893,-0.007877434103564595,0.0007152429098814296
