base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
-0.3,1.0,0.25,1.0,1.15,0.9,0.7,promising_param_grid,0.7285110260913669,0.5307283151366962,0.050217491487545216,0.08730075183799657,0.19977766845697237,-0.19977766845697237,0.32109214002167796,0.32109214002167796,0.09596961065588876,0.4476244903058079
-0.3,1.0,0.25,1.15,1.15,1.1,0.65,promising_param_grid,0.730195262382035,0.5331851212051689,0.04861914072486039,0.0872678941590943,0.20267955039018465,-0.20267955039018465,0.3155299239782057,0.3155299239782057,0.09646488055048867,0.4477124065383818
0.3,2.2,0.25,0.75,1.0,1.0,0.59,top_base_param_grid,0.6254162849976683,0.3911455295402847,0.061005436245464624,0.10232250679728523,0.17596893582815004,-0.17596893582815004,0.3388457708982191,0.3388457708982191,0.15250339060483858,0.4477143280745448
0.3,2.2,0.5,1.0,1.0,1.0,0.59,base_grid,0.5989159028376557,0.3587002586718443,0.060387016274358676,0.1086653959048482,0.12261446390622927,-0.12261446390622927,0.4331281595853529,0.4331281595853529,0.21494726538120193,0.4478439396037539
0.0,1.3,0.5,1.15,1.15,1.0,0.65,promising_param_grid,0.7116037284703174,0.5063798663728571,0.05027458810463732,0.08997398698843673,0.19005853507989717,-0.19005853507989717,0.3356339150098524,0.3356339150098524,0.10913437678872033,0.4478494795732601
0.3,1.9,0.0,1.25,1.0,1.0,0.8,top_base_param_grid,0.5357995050866724,0.2870811096511231,0.06869702551030336,0.12467390031027863,0.06128468189710451,-0.06128468189710451,0.5238074176934919,0.5238074176934919,0.16871466189084933,0.4478622910541291
0.3,2.2,0.25,1.0,1.25,0.85,0.8,top_base_param_grid,0.5464425821500913,0.29859949558685933,0.06579820610218233,0.12364460208190581,0.04988414022867854,-0.026824345927179583,0.5487310999063215,0.5487310999063215,0.20131949036775515,0.4478942922637451
0.3,2.2,0.25,1.0,1.0,0.85,0.7,top_base_param_grid,0.5485102609553412,0.30086350637329645,0.06601227290276634,0.11881410955355029,0.08065261517041994,-0.08065261517041994,0.4969325923351012,0.4969325923351012,0.22718327938972396,0.4479330208915208
0.3,2.2,0.25,1.25,1.0,1.15,0.59,top_base_param_grid,0.539469809415593,0.2910276752708962,0.06656430378809111,0.12286736985050992,0.06759261165136171,-0.06759261165136171,0.5150678121474943,0.5150678121474943,0.2714836940115539,0.44799388757561875
0.3,1.6,0.0,1.0,0.75,1.0,0.8,top_base_param_grid,0.6307412245427232,0.39783449233765394,0.06066298277554146,0.10370447057959012,0.1653770116376288,-0.1653770116376288,0.35789511734521007,0.35789511734521007,0.07812250852046891,0.448029040889824
0.3,2.2,0.0,0.75,0.75,1.0,0.7,top_base_param_grid,0.616577686288001,0.3801680432282646,0.06209342328118437,0.10483282661741704,0.16121464047902895,-0.16121464047902895,0.3643795662549696,0.3643795662549696,0.13131297826229021,0.4482372502239308
0.3,1.6,0.0,1.25,1.0,0.85,0.8,top_base_param_grid,0.5611820898399996,0.3149253379571894,0.0669255123508509,0.11720045709459206,0.09738405619138552,-0.09738405619138552,0.46745179230248546,0.46745179230248546,0.12794651165066645,0.44831040943722034
0.3,1.9,0.25,1.25,1.0,1.0,0.59,top_base_param_grid,0.5693638186425086,0.32417515797917945,0.06497910632978278,0.11482298647560445,0.10335384879583193,-0.10335384879583193,0.4603979551223478,0.4603979551223478,0.2150551423376648,0.4483758128326103
0.3,1.6,0.0,1.0,1.0,1.15,0.59,top_base_param_grid,0.6283228260723506,0.3947895737635453,0.06210316664252153,0.10287516077702312,0.20488787267679048,-0.20488787267679048,0.28124035531556224,0.28124035531556224,0.09509934931455537,0.44838321111159474
0.3,1.6,0.0,1.0,0.75,1.15,0.7,top_base_param_grid,0.642633611427971,0.41297795853695646,0.06054342718726289,0.10145334744873244,0.19598027143949343,-0.19598027143949343,0.30201914543187236,0.30201914543187236,0.07903496622501298,0.448443191604162
0.3,1.9,0.25,0.75,0.75,1.0,0.8,top_base_param_grid,0.6771577366714032,0.45854260033393746,0.056643575236830994,0.09532111937313589,0.1911864188718207,-0.1911864188718207,0.3240820431140623,0.3240820431140623,0.07670188024102136,0.4485485598019877
0.0,1.9,0.0,1.0,1.0,0.85,0.59,top_base_param_grid,0.5556053435926223,0.30869729782867583,0.0652833314573706,0.11584067138889485,0.09944339666837526,-0.09944339666837526,0.466663833799716,0.466663833799716,0.2497828796452133,0.4486159849571281
0.3,2.2,0.25,0.75,0.75,1.0,0.8,top_base_param_grid,0.6408649367591048,0.41070786716725144,0.05869370450579657,0.10169772168226783,0.15670629415983034,-0.15670629415983034,0.38058137530362224,0.38058137530362224,0.10457693486867829,0.4486947034939093
0.0,1.6,0.0,1.0,1.0,0.85,0.59,top_base_param_grid,0.6047829557870446,0.3657624236105143,0.062222010915575374,0.1060557846439758,0.14374016795629335,-0.14374016795629335,0.39797971779381847,0.39797971779381847,0.18293799161373064,0.4487858114971784
0.0,1.3,0.5,0.85,1.15,1.0,0.7,promising_param_grid,0.7536547435837717,0.5679954725263207,0.0496698828420934,0.08387669787279316,0.23195422266000582,-0.23195422266000582,0.2660577409890852,0.2660577409890852,0.07362427450178548,0.4488597910273416
0.0,1.6,0.0,0.75,1.25,1.0,0.59,top_base_param_grid,0.6433440095399292,0.4138915146109125,0.05972322051383678,0.09907747825917035,0.20563933823579622,-0.20563933823579622,0.2885740661052427,0.2885740661052427,0.1163019694334118,0.44900384954758793
0.0,1.9,0.0,0.75,1.0,0.85,0.59,top_base_param_grid,0.6163073711057677,0.3798347756793025,0.06110196038490278,0.10323106329668441,0.1635488626765616,-0.1635488626765616,0.36445837849652385,0.36445837849652385,0.17570601850210116,0.44900911522150794
0.0,1.3,0.5,0.85,1.15,0.9,0.7,promising_param_grid,0.7459069842232098,0.5563772291129637,0.05050697191229286,0.08498639568041005,0.2227161285685904,-0.2227161285685904,0.28278168672597026,0.28278168672597026,0.08275751470981522,0.4490933676119856
0.3,1.9,0.0,1.25,1.0,0.85,0.59,top_base_param_grid,0.5194393594591835,0.26981724815536684,0.0708696365481331,0.12349013880503723,0.07839789066785646,-0.07839789066785646,0.4944485389617644,0.4944485389617644,0.25199187248407284,0.4491122989537759
0.0,1.9,0.0,0.75,1.0,1.0,0.59,top_base_param_grid,0.6302580754285545,0.3972252416429055,0.060396364938800226,0.1014955197666755,0.17946868215078188,-0.17946868215078188,0.33640838796174144,0.33640838796174144,0.15144455879388735,0.4491683958983281
0.3,2.2,0.25,1.25,1.25,1.15,0.59,top_base_param_grid,0.5334701516976741,0.2845904027523394,0.06703227430202344,0.12722108703374646,0.04740127894823726,-0.021930476765573748,0.5491203480390272,0.5491203480390272,0.2859977453893272,0.4491825400014973
0.0,2.2,0.0,0.75,0.75,1.15,0.7,top_base_param_grid,0.628563821677626,0.39509247792198243,0.059209548045845856,0.1038221627717926,0.154953083138407,-0.154953083138407,0.3809718900350294,0.3809718900350294,0.14283909722624705,0.4492611909277143
0.0,1.9,0.0,1.0,1.0,0.85,0.7,top_base_param_grid,0.552993495281702,0.30580180582387384,0.06532123762540094,0.11782233256450028,0.08491771493429018,-0.08491771493429018,0.4932195656923018,0.4932195656923018,0.2253957286423294,0.44934983034494136
0.0,1.3,0.5,1.15,1.15,0.9,0.7,promising_param_grid,0.694310468529614,0.4820670267098121,0.05180778105697754,0.09260968039826176,0.17539005551809145,-0.17539005551809145,0.3629885428575239,0.3629885428575239,0.1130993001109211,0.44949400734511513
0.3,1.6,0.0,1.25,0.75,1.15,0.7,top_base_param_grid,0.6041238782010897,0.3649656602127251,0.06309873483892588,0.10928708465119832,0.1492784825372107,-0.1492784825372107,0.38187323147332286,0.38187323147332286,0.10575017406998559,0.4495021829250705
0.0,1.9,0.25,1.0,1.0,1.0,0.59,base_grid,0.6037353734363671,0.3644964011383496,0.05959081275565728,0.10772412565301767,0.12717898760312868,-0.12717898760312868,0.4292270057824812,0.4292270057824812,0.21304110139070434,0.4495166161473869
0.3,1.9,0.0,0.75,0.75,0.85,0.8,top_base_param_grid,0.6330783598708914,0.40078820973681795,0.061186685782775925,0.10189311101159372,0.16767885361188722,-0.16767885361188722,0.35993744069611644,0.35993744069611644,0.09492857083140298,0.44954068497153915
0.0,2.2,0.0,1.0,1.0,1.0,0.8,top_base_param_grid,0.5348804377140401,0.28609708264916317,0.06615567102356301,0.12534829788039972,0.04693596635335756,-0.04693596635335756,0.5546477847722731,0.5546477847722731,0.22969083934484405,0.44960815661989384
0.0,1.3,0.5,1.0,1.15,1.0,0.65,promising_param_grid,0.7352744588404502,0.5406285298231168,0.04967472152216902,0.08634616453140807,0.2160110232638724,-0.2160110232638724,0.29458817476307964,0.29458817476307964,0.09336911588369294,0.4496512751768203
0.3,1.9,0.25,1.25,1.0,1.15,0.8,top_base_param_grid,0.5798497381282691,0.3362257188074223,0.062738436228188,0.1166301382972914,0.08818071160787416,-0.08818071160787416,0.4896885418323241,0.4896885418323241,0.13870834260641024,0.44965512082132764
0.0,1.3,0.5,1.0,1.15,1.1,0.65,promising_param_grid,0.7429933833754971,0.5520391677397685,0.04909009990139215,0.08526616212269085,0.22592793975347353,-0.22592793975347353,0.2771915459064207,0.2771915459064207,0.08296642898975297,0.4497898748293747
-0.3,1.0,0.25,1.15,1.15,1.0,0.65,promising_param_grid,0.7178852190381256,0.5153591877134176,0.04964674223202644,0.08899024653277969,0.1953348574447043,-0.1953348574447043,0.3311415576366148,0.3311415576366148,0.10770829840956612,0.4498958827957914
0.0,1.6,0.0,0.75,0.75,1.0,0.8,top_base_param_grid,0.682634949297419,0.46599047400228977,0.056058114873435275,0.0944214847247869,0.1945295241879828,-0.1945295241879828,0.3219233267930708,0.3219233267930708,0.07618857621608659,0.4499126723093051
0.0,1.9,0.0,0.75,0.75,1.0,0.8,top_base_param_grid,0.6456891792336249,0.4169145161793922,0.05814942764994939,0.1008271603824608,0.16012155089849306,-0.16012155089849306,0.378151711168643,0.378151711168643,0.10391167625246926,0.45002456686527537
0.0,1.9,0.0,1.25,1.0,1.15,0.59,top_base_param_grid,0.5442937124949172,0.2962556454614996,0.06575924932504595,0.12175723006501372,0.07302870426648927,-0.07302870426648927,0.5104818903831205,0.5104818903831205,0.2693191364353744,0.45002687952306325
0.0,1.6,0.0,1.25,1.0,1.0,0.59,top_base_param_grid,0.5749010860265216,0.33051125871447395,0.06412083565438613,0.11368313027063548,0.1085268763112433,-0.1085268763112433,0.45614967876946544,0.45614967876946544,0.21316358893571777,0.4502848459666115
0.3,1.9,0.5,1.0,1.0,1.0,0.59,base_grid,0.6486317659092778,0.4207231677465882,0.0572396520212485,0.09937052804258624,0.17064439330571962,-0.17064439330571962,0.3609938138154707,0.3609938138154707,0.15328101887761042,0.4505118282560412
0.3,2.2,0.25,1.0,1.0,0.85,0.8,top_base_param_grid,0.5505252660295362,0.3030780685368916,0.06573919865829408,0.11971506946584781,0.07359065685743166,-0.07359065685743166,0.5144609027532301,0.5144609027532301,0.19188972263990328,0.4505361776998945
0.0,1.3,0.5,0.85,1.15,1.1,0.7,promising_param_grid,0.7570746889415102,0.5731620846358845,0.04915388834584884,0.08334609357811858,0.2432459798859961,-0.2432459798859961,0.2479785644439421,0.2479785644439421,0.06490874178169652,0.4505813556860857
0.3,2.2,0.0,1.0,0.75,1.15,0.7,top_base_param_grid,0.574310914656552,0.3298330266936454,0.06542153742694742,0.11470617757934193,0.11339359555715395,-0.11339359555715395,0.44500028723752116,0.44500028723752116,0.1691543206518738,0.45059991675525646
-0.3,1.0,0.25,0.85,1.15,1.0,0.7,promising_param_grid,0.7597679512397608,0.5772473397310636,0.049001194251997976,0.08309633980876444,0.23627332423204256,-0.23627332423204256,0.26313473665988063,0.26313473665988063,0.0728893827593176,0.45093703237074734
0.3,1.6,0.0,0.75,0.75,0.85,0.8,top_base_param_grid,0.6684778607736577,0.44686265034452566,0.05926270098998092,0.09593701811557376,0.20321594748967958,-0.20321594748967958,0.3038223051456175,0.3038223051456175,0.06987078561840936,0.4510641181780621
0.3,2.2,0.0,0.75,0.75,0.85,0.8,top_base_param_grid,0.5974703571994878,0.35697082773208355,0.06348364871459154,0.10842582137343923,0.13542585645192934,-0.13542585645192934,0.4144478105930052,0.4144478105930052,0.12696106805859492,0.4510755831218711
0.0,1.3,0.5,1.0,1.15,0.9,0.65,promising_param_grid,0.7240220732006287,0.5242079624817366,0.05105198743074447,0.08788300764261243,0.20808715198510958,-0.20808715198510958,0.3103304767039976,0.3103304767039976,0.10411821007190629,0.4511353979797208
-0.3,1.0,0.25,0.85,1.15,0.9,0.7,promising_param_grid,0.7518415617291113,0.5652657339432691,0.0499378917842171,0.08424741514666098,0.22710644278997255,-0.22710644278997255,0.2795893215564451,0.2795893215564451,0.08187025859414025,0.45114851871485606
0.0,1.3,0.5,1.15,1.15,0.9,0.65,promising_param_grid,0.6972744900894747,0.48619171452953697,0.05169782013936001,0.09191413931650583,0.18447273049825502,-0.18447273049825502,0.3495356851247511,0.3495356851247511,0.12084031551538392,0.4511547123771364
-0.3,1.6,0.0,1.0,1.0,1.0,0.59,base_grid,0.608551278496913,0.3703346585602274,0.05886909062018512,0.10679470604874113,0.13175915751928163,-0.13175915751928163,0.4252626412538252,0.4252626412538252,0.211089757079467,0.45118518419493536
-0.3,1.0,0.25,1.15,1.15,0.9,0.7,promising_param_grid,0.7003263199153308,0.4904569543661502,0.05120653494111885,0.09163654067820162,0.1805432495879538,-0.1805432495879538,0.3581794315007887,0.3581794315007887,0.11150813176690026,0.4512695060165498
0.0,2.2,0.25,1.0,1.0,1.0,0.59,base_grid,0.553592006994418,0.30646411020810777,0.0630452408954489,0.11822446683932201,0.08623873267644716,-0.08623873267644716,0.4940902405408583,0.4940902405408583,0.28435261249004284,0.4515083197861983
0.0,2.2,0.0,1.0,1.0,0.85,0.59,top_base_param_grid,0.5093517016029212,0.2594391559257913,0.06901844362191888,0.12641669692582522,0.061701497178018816,-0.061701497178018816,0.5270364397195539,0.5270364397195539,0.32435559182821194,0.451636413963621
0.0,1.6,0.0,1.25,1.0,1.15,0.8,top_base_param_grid,0.5854813828288329,0.3427884496391624,0.06188305923411886,0.11537685023668344,0.09379549894803835,-0.09379549894803835,0.48524316782033067,0.48524316782033067,0.1375172778910248,0.45179393309488713
-0.3,1.0,0.25,1.0,1.15,1.0,0.65,promising_param_grid,0.7417458719082641,0.550186938492951,0.04899914325634265,0.0854546444904897,0.2208732572602637,-0.2208732572602637,0.2909385227588377,0.2909385227588377,0.09229597150741502,0.45179716313017226
0.3,2.2,0.0,1.0,0.75,1.15,0.59,top_base_param_grid,0.5804947568530743,0.33697416273390984,0.06544790073529926,0.11190602573201512,0.1337944475221045,-0.1337944475221045,0.41236540311848735,0.41236540311848735,0.1901838600581734,0.4518831748133633
0.0,1.9,0.0,1.0,1.0,0.85,0.8,top_base_param_grid,0.555097793485021,0.308133560331939,0.06504220507850245,0.11867980203882446,0.07786311779493166,-0.07786311779493166,0.5107192658809385,0.5107192658809385,0.19034010618387148,0.45190255277422536
0.3,1.9,0.0,1.25,1.25,0.85,0.7,top_base_param_grid,0.5165278139709301,0.2668009826055877,0.0709810767214399,0.12870980098934293,0.048577397798945265,-0.025271019082010515,0.549236636700984,0.549236636700984,0.23897275775133056,0.4519055171387802
-0.3,1.0,0.25,1.0,1.15,1.1,0.65,promising_param_grid,0.7496703784388665,0.5620056763086734,0.048292055441924706,0.08433083005061108,0.23071644280427767,-0.23071644280427767,0.27383987242257213,0.27383987242257213,0.08207548483668252,0.4519672090661748
0.3,1.6,0.0,1.25,0.75,1.15,0.8,top_base_param_grid,0.5984066237286799,0.35809048732235793,0.06316623463533307,0.11142806687102128,0.13765891466611696,-0.13765891466611696,0.40637574726616954,0.40637574726616954,0.08628629221974297,0.45227485517022303
0.0,1.6,0.25,1.0,1.0,1.0,0.59,base_grid,0.6544855878856427,0.42835138475001533,0.05643696073068541,0.09838195991220845,0.17519355390542818,-0.17519355390542818,0.35746405655419444,0.35746405655419444,0.1518683068400471,0.45230754209473384
0.3,1.9,0.0,0.75,1.25,1.15,0.59,top_base_param_grid,0.6022872110700516,0.36274988461854085,0.06321531444218,0.10601825691344655,0.21263185713762117,-0.21263185713762117,0.26744590336358165,0.26744590336358165,0.10150714665113374,0.4523730657328585
0.3,2.2,0.25,0.75,0.75,1.15,0.7,top_base_param_grid,0.6527760324020746,0.42611654847859437,0.05832002530336384,0.0992212588929723,0.19106735859388185,-0.19106735859388185,0.3243027293113432,0.3243027293113432,0.10696249529181405,0.45243998214252573
0.3,1.9,0.25,1.25,1.0,1.0,0.7,top_base_param_grid,0.5630183268441019,0.31698963636233196,0.06520593850796426,0.1172663802352844,0.09209211740964723,-0.09209211740964723,0.4862826579240523,0.4862826579240523,0.19297128617225573,0.45249982660695776
0.3,2.2,0.0,1.25,1.0,1.0,0.59,top_base_param_grid,0.4938632132205271,0.24390087337250382,0.07240733796034027,0.13173076701353142,0.0461829004043835,-0.04074140463346315,0.5492374711660108,0.5492374711660108,0.31255977302251736,0.45253240300092035
0.3,1.6,0.0,1.0,0.75,1.0,0.7,top_base_param_grid,0.6306620560438027,0.3977346289333965,0.06143878349017266,0.1026617118787309,0.18428464804166628,-0.18428464804166628,0.33123027915036296,0.33123027915036296,0.09601013436375543,0.45256149949557867
0.3,1.6,0.0,1.25,0.75,1.15,0.59,top_base_param_grid,0.6102089730523814,0.3723549907936419,0.06343668874005365,0.10682521833890617,0.17191379342550112,-0.17191379342550112,0.3478399776843748,0.3478399776843748,0.12062084003745004,0.4526590006065947
-0.3,1.0,0.25,0.85,1.15,1.1,0.7,promising_param_grid,0.7633239330834489,0.5826634268179857,0.048454554857580275,0.08252612072696774,0.24746606324189974,-0.24746606324189974,0.24533377224480726,0.24533377224480726,0.06430497094450875,0.4526590700912711
0.0,2.2,0.0,0.75,0.75,1.0,0.8,top_base_param_grid,0.6088458030980342,0.3706932119500902,0.060472175347044646,0.10773024554861706,0.1289320198106177,-0.1289320198106177,0.4320462011722288,0.4320462011722288,0.13863049148975298,0.45268536594534914
0.3,2.2,0.25,0.75,1.0,1.15,0.59,top_base_param_grid,0.6299893949576297,0.3968866377590804,0.060713743612325774,0.10187198263246244,0.19766189728254152,-0.19766189728254152,0.3064925634292326,0.3064925634292326,0.12874914034663126,0.45278016162962026
0.0,1.3,0.5,1.15,1.15,1.1,0.59,promising_param_grid,0.7249160587366695,0.5255032922143065,0.04913227963893452,0.08788121650827127,0.21479748759740663,-0.21479748759740663,0.3003727310327253,0.3003727310327253,0.10425822138248368,0.45286506962204054
0.3,1.6,0.0,0.75,1.0,1.15,0.7,top_base_param_grid,0.6535556553857272,0.4271349946866675,0.05952374194454663,0.09847867169735806,0.23916216764921022,-0.23916216764921022,0.23059379691159346,0.23059379691159346,0.06033715120910092,0.452937737802365
